YYYY  MM  tt     ID_01     ID_02     ID_03     ID_04     ID_05     ID_06     ID_07     ID_08     ID_09     ID_10     ID_11     ID_12     ID_13     ID_14     ID_15     ID_16     ID_17     ID_18     ID_19     ID_20     ID_21     ID_22     ID_23     ID_24     ID_25     ID_26     ID_27     ID_28     ID_29     ID_30     ID_31     ID_32     ID_33     ID_34     ID_35     ID_36     ID_37     ID_38     ID_39     ID_40     ID_41     ID_42     ID_43     ID_44     ID_45     ID_46     ID_47     ID_48     ID_49     ID_50     ID_51     ID_52     ID_53     ID_54     ID_55     ID_56
1979  01  01    127.16  -9999.00  -9999.00    143.47    115.55    123.28  -9999.00    133.49     74.70     88.94  -9999.00    151.70    138.19  -9999.00  -9999.00     97.29    108.75    102.43    109.21    131.43     95.58    130.83     66.90     87.81     73.66     80.12     83.37    123.09    111.82     89.97    120.79    122.02     72.13     82.43    154.56     70.75    121.34     87.12     88.30    129.07     93.25     77.91  -9999.00     75.36    130.19     99.24    107.26    153.11    121.31     66.99    100.65  -9999.00     77.71     86.50     89.57    114.16
1979  02  02    164.83  -9999.00  -9999.00    205.23    166.26    163.91  -9999.00    187.90    130.45    129.64  -9999.00    189.52    162.20  -9999.00  -9999.00    130.60    156.20    151.35    164.17    188.78    139.83    165.84    119.87    130.56    131.41    129.90    126.09    157.22    169.15    127.11    172.29    167.12    133.37    126.88    209.97    129.60    151.25    127.68    138.41    190.50    103.89    130.85  -9999.00    130.84    158.66    144.55    151.40    197.52    173.79    129.72    140.16  -9999.00     93.68    133.27    132.82    163.21
1979  03  03    237.83  -9999.00  -9999.00    250.16    222.66    232.57  -9999.00    242.73    171.56    204.48  -9999.00    250.49    239.85  -9999.00  -9999.00    204.02    181.05    178.27    197.20    226.80    187.39    239.00    142.39    200.86    162.52    164.32    177.16    237.08    202.32    191.46    220.21    230.75    156.45    191.50    266.60    168.72    220.33    200.08    181.45    235.04    190.73    189.31  -9999.00    166.08    229.06    204.00    205.72    253.22    230.72    157.97    201.68  -9999.00    177.09    184.44    170.17    219.88
1979  04  04    256.23  -9999.00  -9999.00    327.83    264.89    298.22  -9999.00    308.02    220.39    217.72  -9999.00    276.56    267.18  -9999.00  -9999.00    249.93    235.09    231.71    242.87    287.69    240.36    262.46    180.82    213.29    214.82    220.15    221.64    253.36    245.50    232.91    272.81    291.58    207.44    225.28    323.96    218.78    267.04    233.28    217.78    287.77    221.24    213.68  -9999.00    215.30    275.55    243.16    254.21    298.80    298.18    207.67    233.56  -9999.00    210.68    213.72    226.88    282.53
1979  05  05    286.57  -9999.00  -9999.00    358.79    294.37    356.43  -9999.00    333.28    269.79    285.09  -9999.00    276.35    278.75  -9999.00  -9999.00    329.25    303.47    295.94    310.44    313.64    288.76    307.63    239.48    280.68    266.69    268.99    267.05    300.62    305.66    289.83    305.33    352.49    261.27    273.87    351.70    270.08    273.58    280.03    274.75    304.43    327.39    272.10  -9999.00    269.70    276.03    295.83    285.44    334.90    350.46    259.68    281.47  -9999.00    299.52    279.07    284.03    322.52
1979  06  06    310.55  -9999.00  -9999.00    379.75    322.23    388.51  -9999.00    372.64    320.08    311.52  -9999.00    289.59    293.21  -9999.00  -9999.00    364.02    327.19    319.55    326.02    349.02    302.61    307.28    307.57    304.40    325.54    320.24    306.01    311.67    331.45    352.08    345.11    388.26    317.96    305.09    375.77    314.77    300.54    332.85    312.81    333.24    357.16    310.68  -9999.00    326.39    274.17    338.28    309.58    341.45    385.86    307.72    300.28  -9999.00    334.63    299.68    315.96    368.88
1979  07  07    250.94  -9999.00  -9999.00    366.49    282.58    373.42  -9999.00    367.48    307.15    278.18  -9999.00    257.71    255.37  -9999.00  -9999.00    362.27    298.03    284.67    308.05    320.48    256.93    256.67    297.37    273.12    303.02    317.90    314.93    258.87    289.26    349.40    329.00    372.91    301.00    277.97    362.54    306.22    260.68    324.76    284.82    318.40    354.57    277.77  -9999.00    310.60    249.73    329.83    252.51    311.25    373.55    302.45    268.96  -9999.00    335.00    273.21    311.47    368.86
1979  08  08    258.71  -9999.00  -9999.00    329.99    275.88    333.14  -9999.00    321.67    236.86    253.61  -9999.00    235.63    262.26  -9999.00  -9999.00    300.61    277.14    266.07    274.43    310.07    262.91    251.10    231.27    249.77    237.01    265.70    265.62    260.74    285.95    298.54    293.51    325.37    240.47    246.93    327.38    249.41    263.09    278.30    245.15    303.72    298.67    244.97  -9999.00    235.71    263.63    270.01    253.19    299.11    321.49    240.27    258.25  -9999.00    286.50    251.78    261.97    306.75
1979  09  09    220.83  -9999.00  -9999.00    292.97    255.71    287.15  -9999.00    279.17    214.49    216.42  -9999.00    196.68    196.20  -9999.00  -9999.00    257.57    261.16    251.81    252.98    274.88    226.51    237.00    204.47    211.09    221.03    232.77    220.06    235.85    264.63    238.78    263.56    287.30    217.35    213.70    281.55    215.75    195.89    227.68    231.20    271.49    246.45    216.95  -9999.00    221.72    182.73    248.46    226.30    265.04    284.06    210.35    205.02  -9999.00    216.78    214.75    233.77    267.07
1979  10  10    227.32  -9999.00  -9999.00    233.07    212.81    204.01  -9999.00    207.65    135.19    164.86  -9999.00    218.04    222.71  -9999.00  -9999.00    162.98    168.75    158.43    166.11    198.23    171.84    226.16    117.23    159.47    134.16    119.75    127.58    227.48    186.95    148.75    173.85    198.23    130.25    147.24    236.56    129.17    194.22    138.46    143.49    214.64    150.70    138.29  -9999.00    136.37    205.76    143.77    196.93    243.35    201.19    123.49    168.81  -9999.00    136.38    147.07    129.33    181.93
1979  11  11    159.25  -9999.00  -9999.00    176.15    149.96    146.64  -9999.00    147.99    100.80    117.19  -9999.00    172.17    162.88  -9999.00  -9999.00    110.83    112.39    110.02    106.19    141.02    124.75    176.95     75.21    113.96     99.12     82.15     84.24    162.39    129.19     93.09    123.54    142.03     87.18    106.81    177.88     86.00    143.58     89.04    106.16    152.68    102.08     99.16  -9999.00    104.34    154.36    101.95    141.12    180.55    140.81     80.23    128.10  -9999.00     87.20    114.63     85.19    122.32
1979  12  12    132.20  -9999.00  -9999.00    147.45    122.81    123.27  -9999.00    124.81     86.24    103.87  -9999.00    155.81    135.57  -9999.00  -9999.00     81.53    102.60    103.09     98.71    117.16    105.60    140.75     65.25    102.00     85.46     76.77     77.44    132.87    109.60     68.80    104.60    120.06     79.77     93.04    149.44     75.80    124.77     71.04     94.56    127.96     73.95     86.84  -9999.00     89.83    128.81     87.54    115.60    148.80    122.49     74.06    113.97  -9999.00     49.81    103.68     83.96    100.06
1980  01  13    125.57  -9999.00  -9999.00    141.29    125.72    122.68  -9999.00    132.71     96.32     96.16  -9999.00    161.46    125.72  -9999.00  -9999.00     93.21    104.78    104.77     98.21    120.57    102.73    142.96     78.27     93.99     96.68     80.91     82.72    128.44    111.66     83.80    107.49    122.03     91.14     94.56    155.23     83.98    101.85     83.63    101.50    135.05     92.90     94.76  -9999.00     98.86    112.32     90.95    103.13    161.26    121.99     81.88     94.50  -9999.00     74.65     94.49     87.12    107.66
1980  02  14    186.21  -9999.00  -9999.00    192.67    181.58    162.74  -9999.00    183.17    127.83    145.08  -9999.00    199.41    188.46  -9999.00  -9999.00    133.55    149.59    144.09    153.07    180.13    150.60    188.15    111.42    143.05    123.84    113.30    122.68    185.71    160.23    125.06    163.68    170.69    117.82    137.94    204.84    115.26    171.17    122.95    132.86    191.77    116.38    132.55  -9999.00    127.09    181.58    140.41    164.54    206.08    173.16    107.20    157.16  -9999.00    101.47    141.42    126.15    159.96
1980  03  15    212.39  -9999.00  -9999.00    254.91    218.50    240.72  -9999.00    240.89    163.02    182.36  -9999.00    241.31    207.75  -9999.00  -9999.00    187.33    191.03    190.80    211.30    221.31    196.09    224.75    157.19    183.91    162.16    186.14    194.99    213.85    198.74    175.00    224.03    232.92    160.41    172.30    261.90    168.82    202.17    195.85    185.02    238.95    172.65    182.91  -9999.00    161.80    206.07    206.48    207.51    260.41    226.31    159.44    195.68  -9999.00    153.99    184.95    197.08    216.99
1980  04  16    276.59  -9999.00  -9999.00    311.81    278.30    291.25  -9999.00    297.17    219.88    259.07  -9999.00    280.49    279.69  -9999.00  -9999.00    258.66    234.51    227.38    257.55    282.73    238.61    290.67    201.82    249.99    209.80    210.71    262.95    277.91    269.72    267.61    281.80    295.50    200.21    245.86    317.50    216.89    276.66    276.53    229.95    291.34    243.59    230.65  -9999.00    217.74    281.20    274.04    258.05    316.91    292.87    195.71    254.38  -9999.00    233.35    233.28    231.21    284.87
1980  05  17    281.86  -9999.00  -9999.00    361.97    299.60    343.24  -9999.00    334.23    277.82    277.74  -9999.00    282.48    286.02  -9999.00  -9999.00    296.42    292.45    284.02    294.35    315.86    288.29    303.16    259.59    280.45    277.28    289.56    299.95    289.23    302.11    308.46    306.30    326.47    274.87    278.01    358.27    279.48    301.37    328.25    280.79    323.15    300.30    280.20  -9999.00    279.22    298.21    312.25    292.51    331.30    328.70    272.03    290.72  -9999.00    268.73    283.49    296.63    320.55
1980  06  18    314.47  -9999.00  -9999.00    385.67    336.64    367.49  -9999.00    388.29    317.83    328.09  -9999.00    291.13    302.45  -9999.00  -9999.00    341.46    336.50    330.06    346.50    358.91    337.89    329.10    274.05    326.33    312.62    306.13    314.78    320.82    338.75    345.85    367.55    377.57    289.59    326.77    381.37    300.97    316.53    337.83    318.03    347.85    311.05    319.79  -9999.00    319.62    307.04    356.37    329.91    355.91    390.92    280.74    324.40  -9999.00    293.47    319.83    319.10    380.16
1980  07  19    301.72  -9999.00  -9999.00    359.68    347.98    365.02  -9999.00    368.76    312.66    324.59  -9999.00    264.45    305.19  -9999.00  -9999.00    352.54    327.14    323.28    332.82    360.54    318.68    304.40    260.66    321.37    305.27    313.29    328.25    308.43    339.84    349.72    353.09    369.82    285.86    318.29    367.37    299.64    308.46    342.36    304.16    361.70    347.55    308.94  -9999.00    314.01    301.92    341.32    321.72    353.19    367.24    280.36    313.79  -9999.00    328.52    307.91    320.45    363.16
1980  08  20    253.76  -9999.00  -9999.00    331.67    301.04    343.56  -9999.00    325.98    259.86    276.64  -9999.00    248.90    262.46  -9999.00  -9999.00    312.57    269.02    263.29    280.26    309.90    269.71    278.15    242.74    274.18    254.12    263.83    250.75    274.13    291.11    289.39    303.30    340.44    245.31    266.93    319.82    257.09    271.24    256.59    256.74    315.82    318.50    265.79  -9999.00    258.67    264.04    280.66    273.54    308.60    327.17    243.00    274.36  -9999.00    282.35    257.79    255.08    316.14
1980  09  21    224.68  -9999.00  -9999.00    287.04    237.64    280.91  -9999.00    271.73    233.69    233.17  -9999.00    222.52    222.60  -9999.00  -9999.00    232.62    235.90    231.46    234.22    256.40    230.60    231.49    191.60    235.81    227.59    203.49    206.66    228.41    241.78    206.44    248.33    272.98    212.68    234.01    275.50    222.30    208.25    201.23    229.26    247.89    235.10    234.90  -9999.00    233.36    204.83    230.63    220.83    244.94    266.93    204.82    227.12  -9999.00    197.82    238.58    209.95    246.04
1980  10  22    215.56  -9999.00  -9999.00    233.03    215.95    215.19  -9999.00    208.92    141.60    156.89  -9999.00    211.93    207.58  -9999.00  -9999.00    171.34    173.32    168.03    160.55    205.50    183.71    224.48    114.20    160.84    137.37    130.23    130.57    221.31    195.10    151.43    183.57    204.53    125.74    150.13    231.53    130.80    182.52    136.61    160.11    218.54    166.96    148.37  -9999.00    144.25    193.63    157.22    202.56    226.99    205.60    120.41    176.15  -9999.00    143.69    170.28    141.38    184.83
1980  11  23    159.48  -9999.00  -9999.00    178.31    152.01    153.95  -9999.00    150.77    101.27    118.07  -9999.00    164.13    158.47  -9999.00  -9999.00    102.71    127.75    125.91    119.33    143.54    133.69    163.81     76.40    115.73     96.96     92.72     90.63    154.94    140.67     93.19    129.59    143.16     87.71    110.68    175.78     88.31    144.09     95.26    116.56    152.28     91.29    105.02  -9999.00    102.56    149.91    110.64    139.34    169.85    144.90     77.05    131.14  -9999.00     74.89    120.52     96.89    122.71
1980  12  24    138.22  -9999.00  -9999.00    149.88    128.20    126.14  -9999.00    123.89     90.21     95.05  -9999.00    157.02    132.37  -9999.00  -9999.00     80.08     94.03     91.04     87.57    117.70    105.89    146.98     63.33     92.52     84.55     68.50     66.56    139.59    110.40     66.72     99.81    117.76     76.21     94.06    151.78     77.48    113.75     67.31     85.17    135.80     74.82     85.45  -9999.00     89.91    120.44     82.70    122.35    151.41    119.00     70.46     99.01  -9999.00     50.84     87.91     71.47     97.56
1981  01  25    160.11  -9999.00  -9999.00    150.45    148.54    123.50  -9999.00    138.07     93.11    102.73  -9999.00    180.93    165.88  -9999.00  -9999.00    101.28    118.96    121.57    111.90    133.65    124.15    155.96     80.31    102.16     92.57     88.74     88.02    155.64    129.77     87.11    118.68    125.47     87.09     97.11    156.72     86.49    136.26     84.95    110.55    144.07     91.14     96.31  -9999.00     94.30    156.09     99.60    133.66    152.48    130.12     79.86    116.59  -9999.00     74.66    109.91     93.91    114.89
1981  02  26    175.09  -9999.00  -9999.00    206.79    172.80    174.67  -9999.00    186.16    122.53    132.15  -9999.00    199.59    182.24  -9999.00  -9999.00    142.76    153.15    147.22    153.07    186.83    146.89    183.00    111.54    128.37    120.30    117.75    123.89    171.90    172.95    130.20    171.77    176.34    114.89    125.72    210.60    109.11    163.50    134.16    135.46    189.31    132.96    122.34  -9999.00    123.65    178.33    147.73    154.01    201.93    179.09    107.69    139.56  -9999.00    112.09    129.08    118.51    161.43
1981  03  27    242.26  -9999.00  -9999.00    250.67    225.39    221.48  -9999.00    230.16    168.21    182.78  -9999.00    241.18    240.21  -9999.00  -9999.00    204.16    212.13    202.61    220.41    231.06    206.52    243.44    139.59    185.23    163.40    169.33    187.67    241.05    226.01    201.79    221.32    227.72    154.44    177.77    257.51    151.19    223.70    198.57    183.73    235.81    189.65    176.94  -9999.00    169.86    237.40    210.83    218.95    250.42    223.52    141.60    199.72  -9999.00    180.70    185.98    193.01    222.12
1981  04  28    289.17  -9999.00  -9999.00    319.75    286.47    304.32  -9999.00    312.75    226.03    244.64  -9999.00    299.09    293.93  -9999.00  -9999.00    250.04    266.03    249.38    264.29    298.17    259.49    284.00    192.79    245.10    221.99    230.21    245.21    281.11    284.43    244.33    281.00    302.70    207.57    230.70    319.62    215.61    288.25    262.98    243.42    304.94    235.51    233.63  -9999.00    226.48    286.38    270.83    267.57    297.06    306.83    200.76    264.14  -9999.00    213.50    246.03    230.13    286.32
1981  05  29    294.09  -9999.00  -9999.00    361.02    279.62    338.85  -9999.00    332.10    313.43    285.51  -9999.00    311.11    303.26  -9999.00  -9999.00    289.10    267.39    268.45    298.69    308.21    266.79    300.56    251.66    280.22    307.87    296.71    291.27    300.32    269.08    278.31    300.67    327.10    292.78    296.86    356.90    296.87    290.32    274.66    275.35    316.34    284.13    296.42  -9999.00    313.16    303.10    284.72    278.45    330.98    328.28    283.93    281.98  -9999.00    261.21    273.82    298.46    308.67
1981  06  30    301.39  -9999.00  -9999.00    384.39    310.44    378.18  -9999.00    379.41    299.02    308.10  -9999.00    271.85    297.45  -9999.00  -9999.00    332.02    303.49    298.33    320.21    345.57    301.87    271.44    280.45    306.33    300.18    305.24    301.45    293.16    305.83    321.13    359.44    380.07    299.25    300.41    378.77    295.85    305.12    316.05    296.48    339.31    313.83    302.27  -9999.00    299.41    301.68    335.19    302.11    319.62    381.47    294.45    314.81  -9999.00    283.54    303.76    306.39    360.40
1981  07  31    273.66  -9999.00  -9999.00    352.93    288.94    376.17  -9999.00    353.64    286.07    287.30  -9999.00    255.85    260.26  -9999.00  -9999.00    366.06    279.42    281.78    289.95    317.97    268.65    265.85    285.26    284.18    288.08    300.94    308.27    273.58    281.30    352.22    327.17    380.67    287.62    281.83    354.38    281.72    259.69    331.00    281.06    313.88    363.08    282.17  -9999.00    292.06    248.25    323.85    269.75    328.12    365.81    278.32    281.27  -9999.00    332.75    277.75    293.94    361.20
1981  08  32    230.09  -9999.00  -9999.00    330.28    247.07    342.94  -9999.00    318.39    256.23    275.74  -9999.00    223.35    229.26  -9999.00  -9999.00    326.96    262.79    260.43    271.25    293.40    248.95    226.27    243.33    277.03    260.11    264.04    260.02    224.69    266.09    313.28    299.71    341.22    248.61    255.70    323.83    252.66    238.65    285.23    262.60    290.21    323.43    265.43  -9999.00    272.70    225.09    296.50    231.71    293.07    330.46    237.93    264.36  -9999.00    304.66    269.91    248.93    326.15
1981  09  33    249.35  -9999.00  -9999.00    282.33    249.44    276.44  -9999.00    270.27    185.29    211.53  -9999.00    229.58    248.42  -9999.00  -9999.00    242.81    234.26    224.73    245.88    261.27    233.18    246.25    185.14    206.08    190.60    205.18    215.58    250.49    252.45    230.97    258.65    271.44    187.82    190.07    280.09    168.07    241.35    223.77    214.32    255.66    237.98    194.77  -9999.00    199.36    245.19    242.78    243.16    259.86    267.94    172.84    228.27  -9999.00    208.15    224.49    215.71    259.64
1981  10  34    183.56  -9999.00  -9999.00    221.46    173.19    200.37  -9999.00    197.08    138.53    168.48  -9999.00    203.81    189.39  -9999.00  -9999.00    154.43    157.93    155.50    158.36    185.09    164.34    176.57    117.91    163.47    135.41    129.49    127.48    182.59    166.00    140.35    176.08    189.36    129.48    151.61    221.69    127.10    189.12    139.85    156.99    181.81    146.81    146.44  -9999.00    140.63    194.62    151.28    171.37    198.27    186.23    120.10    176.16  -9999.00    131.59    159.50    133.28    171.87
1981  11  35    161.78  -9999.00  -9999.00    174.75    151.85    136.27  -9999.00    148.05    105.78    122.82  -9999.00    185.10    166.46  -9999.00  -9999.00    103.70    121.34    123.56    114.31    137.04    134.06    169.41     77.36    124.78    100.65    101.90     99.94    160.72    131.97     98.77    128.42    135.52     88.68    113.30    177.18     95.37    152.63     98.17    124.07    149.70     93.69    111.29  -9999.00    105.69    161.03    115.32    141.13    185.37    137.10     83.93    142.55  -9999.00     79.93    132.83    105.12    123.67
1981  12  36    124.67  -9999.00  -9999.00    150.67    127.64    111.98  -9999.00    119.29     78.35     81.24  -9999.00    149.69    128.07  -9999.00  -9999.00     73.16    102.50     98.21     98.38    119.04    104.08    137.41     56.19     82.24     73.90     64.85     72.38    130.47    108.90     68.23    105.91    107.49     67.94     80.04    153.98     73.89    108.79     71.68     81.28    131.79     61.38     77.03  -9999.00     74.92    121.08     86.42    114.52    157.47    108.03     65.78     94.82  -9999.00     53.11     83.57     76.73     93.40
1982  01  37    142.77  -9999.00  -9999.00    150.21    132.94    133.55  -9999.00    135.30     92.89    104.57  -9999.00    168.78    143.58  -9999.00  -9999.00     91.82    114.82    107.73    111.64    133.90    110.29    156.02     75.95    103.67     89.51     86.00     86.93    143.54    123.53     81.13    119.45    128.87     83.15     99.29    160.60     83.48    121.30     87.33     97.42    146.90     85.94     92.72  -9999.00     93.40    132.34    101.39    122.32    171.47    129.07     77.67    109.16  -9999.00     63.05     98.89     89.08    112.07
1982  02  38    168.82  -9999.00  -9999.00    197.35    166.56    169.56  -9999.00    187.27    132.18    134.60  -9999.00    189.47    166.92  -9999.00  -9999.00    134.94    161.80    156.97    161.66    185.12    151.45    176.07    115.43    138.20    133.33    135.29    128.55    168.75    168.96    125.48    178.43    169.55    127.83    129.81    200.81    131.10    148.85    132.38    141.02    180.65    117.56    136.50  -9999.00    132.30    159.75    153.59    155.95    194.80    176.58    121.66    145.45  -9999.00     94.97    140.76    136.52    162.72
1982  03  39    220.20  -9999.00  -9999.00    239.66    225.13    206.98  -9999.00    236.94    183.56    188.00  -9999.00    229.48    224.60  -9999.00  -9999.00    190.37    209.91    198.06    205.09    230.92    195.10    224.77    170.14    184.63    187.00    174.79    178.71    217.17    219.97    184.27    214.74    213.34    180.41    181.01    261.51    180.96    205.84    188.08    186.60    243.41    174.20    184.04  -9999.00    190.66    217.76    197.91    200.99    256.46    212.69    177.19    191.49  -9999.00    165.10    176.82    187.83    217.92
1982  04  40    256.92  -9999.00  -9999.00    316.20    263.14    280.02  -9999.00    304.07    253.04    261.77  -9999.00    255.48    249.69  -9999.00  -9999.00    254.81    258.69    257.44    263.51    286.94    253.50    264.64    203.73    265.62    246.67    246.82    260.85    263.23    266.39    252.26    272.49    292.67    230.53    256.44    316.27    243.90    269.23    250.67    259.67    275.53    240.50    268.48  -9999.00    251.60    254.15    256.79    255.66    289.78    300.14    222.11    274.01  -9999.00    231.81    259.50    248.50    279.71
1982  05  41    296.73  -9999.00  -9999.00    364.23    288.98    364.17  -9999.00    338.46    247.99    298.93  -9999.00    279.94    286.57  -9999.00  -9999.00    315.21    277.55    282.66    245.40    302.65    292.42    297.46    244.67    297.67    244.05    263.91    254.57    296.41    277.63    273.83    289.88    358.80    246.97    269.09    360.39    260.58    297.43    244.84    285.87    297.83    316.76    278.38  -9999.00    240.07    288.09    257.98    289.12    320.91    352.91    254.10    305.67  -9999.00    288.82    297.33    259.39    318.05
1982  06  42    290.53  -9999.00  -9999.00    385.76    299.91    363.04  -9999.00    373.48    261.65    279.48  -9999.00    270.50    279.74  -9999.00  -9999.00    343.28    297.96    294.75    315.40    326.45    294.71    286.22    259.59    277.35    252.56    304.68    310.03    290.81    290.62    339.81    338.35    364.90    243.63    271.35    380.43    263.22    274.88    324.84    284.04    327.76    324.51    272.80  -9999.00    264.83    272.57    340.78    299.68    343.14    377.95    252.23    281.43  -9999.00    330.17    292.10    314.66    357.59
1982  07  43    230.45  -9999.00  -9999.00    357.08    283.11    368.65  -9999.00    359.55    322.69    288.38  -9999.00    231.32    236.53  -9999.00  -9999.00    341.08    292.01    284.65    315.81    337.37    247.28    257.76    293.17    283.49    318.02    302.86    305.04    245.12    305.11    339.19    347.79    364.03    307.85    298.87    357.30    312.91    252.77    328.19    288.68    326.80    341.78    291.45  -9999.00    321.92    238.19    343.08    243.22    328.27    360.35    304.81    270.78  -9999.00    318.25    278.31    299.09    357.14
1982  08  44    225.58  -9999.00  -9999.00    314.97    256.25    330.06  -9999.00    321.15    252.78    264.19  -9999.00    229.24    230.99  -9999.00  -9999.00    312.93    264.35    269.25    275.18    303.37    258.16    232.48    222.98    257.58    250.64    272.44    276.59    229.03    256.07    302.70    303.61    329.39    245.77    259.68    325.80    255.65    250.16    284.36    264.64    307.54    303.27    259.08  -9999.00    245.34    236.74    302.93    254.00    300.52    321.72    240.45    260.62  -9999.00    281.06    264.25    271.68    323.10
1982  09  45    230.47  -9999.00  -9999.00    274.22    254.78    260.76  -9999.00    256.40    213.12    236.87  -9999.00    214.27    221.39  -9999.00  -9999.00    224.97    227.99    217.45    221.67    258.95    212.43    240.27    183.44    230.60    216.94    196.47    202.41    238.65    237.89    218.32    236.76    251.69    206.56    219.50    276.94    206.27    232.74    210.52    205.12    268.73    221.02    212.62  -9999.00    221.83    223.83    225.84    220.66    272.87    248.97    200.33    237.02  -9999.00    202.27    219.12    204.58    238.52
1982  10  46    193.53  -9999.00  -9999.00    230.71    200.54    199.05  -9999.00    201.92    165.11    177.62  -9999.00    183.24    189.84  -9999.00  -9999.00    157.59    170.54    168.99    158.40    196.01    176.80    192.14    135.56    175.87    160.26    140.46    124.58    195.71    189.59    146.77    172.27    195.60    151.02    168.92    230.54    155.49    177.26    122.01    160.26    208.92    150.29    163.42  -9999.00    163.03    180.70    141.18    183.16    216.82    192.93    144.10    179.22  -9999.00    133.66    170.04    137.48    174.31
1982  11  47    144.60  -9999.00  -9999.00    154.51    143.77    138.03  -9999.00    144.52    107.82    123.02  -9999.00    159.21    145.12  -9999.00  -9999.00    105.49    102.84    100.65    111.64    143.80    114.72    147.13     77.59    117.22    104.45     84.49     88.88    147.64    124.97     93.98    128.38    139.70     89.41    115.50    158.83     88.70    131.41     94.52     95.44    151.25     95.99     95.81  -9999.00    108.49    135.90    110.45    127.23    160.87    138.44     81.72    121.05  -9999.00     78.17    105.63     91.00    120.72
1982  12  48    126.15  -9999.00  -9999.00    141.35    116.60    115.85  -9999.00    119.98     84.96     95.17  -9999.00    145.15    122.99  -9999.00  -9999.00     82.37     90.40     86.67     90.58    113.47     96.64    128.92     63.43     91.59     80.51     67.72     72.48    124.00    103.22     70.86    102.97    111.08     73.29     88.52    138.79     74.16    114.96     71.61     83.68    122.65     73.88     82.19  -9999.00     84.11    118.60     87.61    110.06    141.77    112.90     69.22    104.89  -9999.00     60.56     94.10     73.80     98.02
1983  01  49    138.40  -9999.00  -9999.00    158.48    131.16    128.85  -9999.00    136.94    100.46    100.67  -9999.00    160.25    147.03  -9999.00  -9999.00     92.78    106.58    108.52    105.25    128.82    116.89    146.62     76.44     99.91     95.91     84.71     84.67    139.52    115.51     85.88    118.22    128.01     87.27     98.23    161.41     88.36    124.69     84.16    100.26    136.72     85.70     96.04  -9999.00     99.47    135.58    101.70    126.82    159.39    127.20     81.70    115.37  -9999.00     66.33    107.98     87.50    113.31
1983  02  50    165.97  -9999.00  -9999.00    193.21    173.72    151.45  -9999.00    183.06    146.04    148.12  -9999.00    183.98    167.75  -9999.00  -9999.00    135.09    151.16    147.31    152.79    177.58    152.68    176.97    109.85    147.66    138.21    119.26    127.81    164.69    165.23    128.45    167.71    167.18    125.35    148.01    206.75    130.90    157.11    130.65    144.64    180.59    114.43    141.66  -9999.00    143.08    163.91    150.24    160.88    200.21    171.39    121.96    152.42  -9999.00    100.23    151.55    127.59    162.07
1983  03  51    215.32  -9999.00  -9999.00    239.54    208.76    204.01  -9999.00    227.94    163.74    191.92  -9999.00    242.57    221.62  -9999.00  -9999.00    182.67    180.51    185.18    178.89    204.90    187.71    242.68    145.26    189.67    156.89    170.66    166.68    222.02    183.50    179.90    202.06    209.79    157.69    182.88    253.28    170.02    204.43    173.69    184.50    219.28    157.05    183.20  -9999.00    159.14    212.75    185.05    197.02    260.83    211.13    156.85    195.17  -9999.00    158.72    185.75    169.14    214.56
1983  04  52    281.99  -9999.00  -9999.00    300.17    250.08    270.79  -9999.00    288.59    205.17    226.37  -9999.00    298.49    283.92  -9999.00  -9999.00    258.23    219.85    216.75    225.46    265.94    212.05    289.87    192.08    226.30    208.12    209.14    229.22    278.20    222.63    257.63    262.57    269.68    198.89    209.38    308.09    195.50    263.81    251.63    200.76    273.71    248.90    202.73  -9999.00    212.49    274.84    242.85    242.37    314.48    271.14    181.45    241.25  -9999.00    250.78    213.62    217.92    275.31
1983  05  53    300.65  -9999.00  -9999.00    371.41    294.01    355.51  -9999.00    332.04    246.65    287.53  -9999.00    307.40    296.31  -9999.00  -9999.00    314.38    281.16    273.64    281.01    316.07    273.15    303.91    213.84    280.99    241.46    266.16    285.30    301.49    295.76    300.32    311.71    345.05    230.51    271.92    362.60    247.13    291.79    284.99    265.32    314.82    311.56    266.21  -9999.00    248.81    285.80    304.11    286.47    332.42    336.25    221.64    287.49  -9999.00    307.88    271.30    262.03    318.31
1983  06  54    261.86  -9999.00  -9999.00    389.15    298.90    377.12  -9999.00    362.95    332.45    316.77  -9999.00    254.44    277.95  -9999.00  -9999.00    342.50    310.19    307.11    303.25    336.33    304.57    262.16    310.59    309.50    321.94    331.79    301.67    262.58    318.64    323.69    327.93    377.27    320.99    328.18    381.89    327.91    295.80    321.43    306.95    339.17    323.32    315.67  -9999.00    328.38    286.60    326.48    297.54    333.42    370.98    312.99    300.41  -9999.00    293.41    304.91    318.07    354.06
1983  07  55    276.41  -9999.00  -9999.00    356.31    295.10    372.23  -9999.00    364.78    304.72    329.46  -9999.00    256.09    276.84  -9999.00  -9999.00    338.84    321.33    315.24    332.89    358.31    307.55    268.01    263.01    328.60    295.12    323.41    321.39    265.35    332.76    335.53    353.20    375.56    282.20    322.14    363.79    306.68    304.53    334.83    313.73    345.16    330.50    316.94  -9999.00    294.68    278.97    343.08    299.85    325.88    363.69    284.17    324.85  -9999.00    290.49    314.75    327.08    358.35
